GeneID,Name
LOC105443152,lactadherin-like
LOC100889847,acyl-coenzyme A thioesterase 13
LOC100890661,acyl-coenzyme A thioesterase 13
LOC105438793,uncharacterized LOC105438793
LOC591372,serine/threonine-protein kinase dyf-5
LOC589857,echinoidin
LOC100893033,EGF-like repeat and discoidin I-like domain-containing protein 3
LOC588497,syntaxin-7
LOC100892246,trigger factor
LOC762680,N-acetylglucosamine-6-phosphate deacetylase
LOC100893762,peptidyl-prolyl cis-trans isomerase FKBP1A
LOC586467,putative pyrophosphatase PpaX
LOC763147,uncharacterized LOC763147
LOC577952,uncharacterized LOC577952
LOC576560,neurexin-4
LOC590651,annexin A7
LOC593594,annexin A4
LOC577898,annexin A13
LOC100888909,uncharacterized LOC100888909
LOC100893438,phosphatase and actin regulator 2
LOC582925,microtubule-associated protein RP/EB family member 1
LOC592686,kremen protein 2
LOC100893326,kremen protein 1
LOC764214,cell death-inducing p53-target protein 1
LOC587688,"choline dehydrogenase, mitochondrial"
LOC583030,uncharacterized LOC583030
LOC105446465,C-factor-like
LOC591618,R-spondin-2
LOC105447177,nucleolar protein 4-like
LOC574645,nucleolar protein 4-like
LOC105440644,"enoyl-[acyl-carrier-protein] reductase, mitochondrial-like"
LOC590516,DNA primase large subunit
LOC590474,RING finger protein nhl-1
LOC582428,BSD domain-containing protein 1
LOC100890673,sterile alpha motif domain-containing protein 12
LOC574708,"enoyl-[acyl-carrier-protein] reductase, mitochondrial"
LOC590450,DNA primase large subunit
LOC591934,BSD domain-containing protein 1
LOC585907,alpha-N-acetylgalactosamine-specific lectin
LOC100890726,glutathione gamma-glutamylcysteinyltransferase 2
LOC590887,"reticulon-4-interacting protein 1 homolog, mitochondrial"
LOC105436927,uncharacterized LOC105436927
LOC100888678,uncharacterized LOC100888678
LOC105443749,low-density lipoprotein receptor-related protein 5-like
LOC100890130,muscle M-line assembly protein unc-89
LOC105441189,40S ribosomal protein S21
LOC100890089,uncharacterized LOC100890089
LOC100889906,uncharacterized LOC100889906
LOC100889997,retinal-specific phospholipid-transporting ATPase ABCA4
LOC591232,venom phosphodiesterase 2
LOC764523,protein 4.1
LOC755397,ankyrin-1-like
LOC105439794,serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit A
LOC100888879,gamma-aminobutyric acid type B receptor subunit 1
LOC100888726,uncharacterized LOC100888726
LOC576958,uncharacterized LOC576958
LOC756415,transmembrane protein 234
LOC578562,tyrosine-protein kinase STK
LOC100891872,uncharacterized LOC100891872
SFK1,src-family protein tyrosine kinase
LOC100891678,galactose-3-O-sulfotransferase 3
LOC100891741,NIPA-like protein 2
LOC756374,protein DEK
LOC584833,ribonuclease H1
LOC105446431,replication protein A 32 kDa subunit-B-like
LOC592086,"acetyl-coenzyme A synthetase, cytoplasmic"
LOC589571,eukaryotic translation initiation factor 3 subunit I
LOC100891192,peroxisomal membrane protein PEX13
LOC592852,trafficking protein particle complex subunit 12
LOC593521,actin-15B
LOC592619,intraflagellar transport protein 172 homolog
LOC763209,protein FAM49B
LOC105445439,paraneoplastic antigen Ma3-like
LOC574688,proteoglycan 4
LOC578626,laminin subunit alpha
LOC587682,uncharacterized LOC587682
LOC590529,p21-activated protein kinase-interacting protein 1-like
LOC756739,uncharacterized LOC756739
LOC578876,ATP-dependent RNA helicase DDX24
LOC756999,microcephalin
LOC591840,brain acid soluble protein 1
LOC754128,brefeldin A-inhibited guanine nucleotide-exchange protein 1
LOC752079,deleted in malignant brain tumors 1 protein
LOC100889431,uncharacterized LOC100889431
LOC100888657,T-cell differentiation antigen CD6
LOC100892047,uncharacterized LOC100892047
LOC576326,regucalcin
LOC105444778,uncharacterized LOC105444778
LOC577518,ectonucleotide pyrophosphatase/phosphodiesterase family member 7-like
LOC105440110,galactosylceramide sulfotransferase
LOC756446,uncharacterized LOC756446
LOC105439618,uncharacterized LOC105439618
LOC575151,SPRY domain-containing SOCS box protein 3
LOC757196,regulator of telomere elongation helicase 1
LOC100888138,regulator of telomere elongation helicase 1
LOC581854,ankyrin repeat domain-containing protein 66
LOC105439665,uncharacterized LOC105439665
LOC587543,uncharacterized LOC587543
LOC754791,bone morphogenetic protein 1-like
LOC756419,uncharacterized LOC756419
LOC100891309,steroid 5-alpha-reductase DET2
LOC105439505,uncharacterized LOC105439505
LOC105439652,uncharacterized LOC105439652
LOC581339,"steroid 17-alpha-hydroxylase/17,20 lyase"
LOC580845,sodium-coupled monocarboxylate transporter 1
LOC577099,uncharacterized LOC577099
LOC577221,neurogenic locus notch homolog protein 1
LOC105446652,uncharacterized LOC105446652
LOC577341,uncharacterized LOC577341
LOC100893748,uncharacterized LOC100893748
LOC585736,glutathione gamma-glutamylcysteinyltransferase 2
LOC105439615,serine/threonine-protein kinase rio2-like
LOC100888652,NA
LOC584450,NA
LOC105441665,NA
LOC105446121,NA
LOC584440,NA
LOC584418,NA
LOC756255,NA
LOC586170,NA
LOC100889305,NA
LOC591069,NA
LOC575398,NA
LOC105443006,NA
LOC105436667,NA
LOC105444871,NA
LOC764026,NA
LOC575247,NA
LOC590332,NA
LOC100893201,putative IQ motif and ankyrin repeat domain-containing protein
LOC576792,uncharacterized peptidase C1-like protein F26E4.3
LOC576586,serine/threonine-protein kinase Sgk1
LOC100891204,hephaestin-like protein 1
LOC580469,GREB1-like protein
LOC100889978,uncharacterized LOC100889978
LOC100889883,GREB1-like protein
LOC105442506,uncharacterized LOC105442506
LOC105445628,uncharacterized LOC105445628
LOC752643,phospholipase A2
LOC100892467,uncharacterized LOC100892467
LOC100892771,coagulation factor V
LOC100892548,uncharacterized LOC100892548
LOC754290,echinoidin
LOC762584,acid-sensing ion channel 1B
LOC763157,ganglioside-induced differentiation-associated protein 1
LOC100893565,ganglioside-induced differentiation-associated protein 1
LOC580497,scavenger receptor cysteine-rich domain superfamily protein
LOC584236,uncharacterized LOC584236
LOC583364,patched domain-containing protein 3
LOC588937,"ADP,ATP carrier protein"
LOC575038,regucalcin
LOC763830,uncharacterized LOC763830
LOC754453,uncharacterized LOC754453
LOC764658,deleted in malignant brain tumors 1 protein
LOC100890040,lysosomal-associated transmembrane protein 4A
LOC373351,histone H2b-2
LOC584069,putative defense protein 3
LOC584097,deleted in malignant brain tumors 1 protein
LOC754557,regucalcin
LOC105440729,uncharacterized LOC105440729
LOC105437534,uncharacterized LOC105437534
LOC100892182,uncharacterized LOC100892182
LOC593974,deleted in malignant brain tumors 1 protein
LOC100889952,kelch-like protein 38
LOC105440581,lysosomal-associated transmembrane protein 4B
LOC764142,monocarboxylate transporter 5
LOC589116,tRNA selenocysteine 1-associated protein 1
LOC105438633,uncharacterized LOC105438633
LOC752321,PCNA-interacting partner
LOC587965,hornerin
LOC100891087,hormonally up-regulated neu tumor-associated kinase
LOC580684,small GTP-binding protein
LOC753691,ras-related protein Rab-8B
LOC586898,N-acetyltransferase ESCO2
SFK7,src family kinase 7
ROCK,Rho kinase
LOC105439862,uncharacterized LOC105439862
LOC590513,EGF-like repeat and discoidin I-like domain-containing protein 3
LOC100892249,uncharacterized LOC100892249
LOC105446343,uncharacterized LOC105446343
LOC578156,hyalin
LOC100888376,uncharacterized LOC100888376
LOC105437969,uncharacterized LOC105437969
LOC105438581,mucin-2-like
LOC105441215,collectin-12-like
LOC588863,atrial natriuretic peptide-converting enzyme
LOC752152,hyalin
LOC105437249,P2X purinoceptor 7-like
LOC587274,laminin subunit alpha-2
LOC756780,laminin subunit alpha-2
LOC575564,retinol dehydrogenase 8
LOC755338,protein SLG1
LOC100889842,"nascent polypeptide-associated complex subunit alpha, muscle-specific form"
LOC105446875,uncharacterized LOC105446875
LOC105446870,uncharacterized LOC105446870
LOC105446879,uncharacterized LOC105446879
LOC100889483,uncharacterized LOC100889483
LOC584760,geminin
LOC594185,TATA box-binding protein-like protein 1
LOC764034,cytosolic carboxypeptidase-like protein 5
LOC105439941,uncharacterized LOC105439941
LOC586043,cathepsin L
LOC753078,uncharacterized LOC753078
LOC100893981,cytosolic carboxypeptidase-like protein 5
LOC764060,crustapain
LOC100887933,pancreatic lipase-related protein 2
LOC100892853,NADH dehydrogenase [ubiquinone] iron-sulfur protein 5
LOC580578,alpha-N-acetylgalactosamine-specific lectin
LOC100892389,uncharacterized LOC100892389
LOC105439492,uncharacterized LOC105439492
LOC753447,acyl-coenzyme A thioesterase 13
LOC583780,glucokinase regulatory protein
LOC588851,diphosphoinositol polyphosphate phosphohydrolase 1
LOC105442855,low-density lipoprotein receptor-related protein 1
LOC105447443,uncharacterized LOC105447443
LOC589413,lipase member H-like
LOC586221,lipase member H
LOC586264,uncharacterized LOC586264
LOC586283,eukaryotic translation initiation factor 2 subunit 1
LOC100890335,fibrillin-2
LOC100889514,acyl-coenzyme A thioesterase 13-like
LOC581623,glucokinase regulatory protein
LOC582073,probable Werner syndrome ATP-dependent helicase homolog 1
LOC754161,low-density lipoprotein receptor-related protein 4
LOC105442814,uncharacterized LOC105442814
LOC105437013,uncharacterized LOC105437013
LOC100891077,uncharacterized LOC100891077
LOC105440607,eukaryotic translation initiation factor 2 subunit 1-like
LOC591055,mRNA export factor
LOC591775,prostaglandin E2 receptor EP1 subtype
LOC588659,MRG/MORF4L-binding protein
LOC588613,probable ATP-dependent RNA helicase DDX43
LOC585265,armadillo repeat-containing protein 1
LOC586439,vesicular inhibitory amino acid transporter
LOC105442244,"CMP-N-acetylneuraminate-poly-alpha-2,8-sialyltransferase-like"
LOC588670,proteasome subunit beta type-2
LOC754745,probable ATP-dependent RNA helicase DDX43
LOC585729,CDK5 and ABL1 enzyme substrate 2
LOC105446031,uncharacterized LOC105446031
LOC764337,CUB and sushi domain-containing protein 2
LOC105446516,uncharacterized LOC105446516
LOC100893417,uncharacterized LOC100893417
LOC105443883,uncharacterized LOC105443883
LOC105445827,piggyBac transposable element-derived protein 4
LOC105441996,uncharacterized LOC105441996
LOC105442253,deleted in malignant brain tumors 1 protein-like
LOC105439210,uncharacterized LOC105439210
LOC584966,XK-related protein 6
LOC100893529,scavenger receptor cysteine-rich domain superfamily protein
LOC762820,uncharacterized LOC762820
LOC754335,uncharacterized LOC754335
LOC100889941,uncharacterized LOC100889941
LOC577596,ribonucleoside-diphosphate reductase subunit M2
LOC100890345,adhesion G-protein coupled receptor G2
LOC594829,uncharacterized LOC594829
LOC105440629,uncharacterized LOC105440629
LOC594795,uncharacterized LOC594795
LOC579122,extracellular signal-regulated kinase 2
LOC764103,COP9 signalosome complex subunit 5
LOC105445199,trichohyalin-like
LOC100890729,uncharacterized LOC100890729
LOC584813,protein FAM135A
HDAC1,histone deacetylase
LOC578799,membrane progestin receptor beta
LOC582005,coiled-coil domain-containing protein 178
LOC593243,peroxidasin homolog
LOC584010,putative Polycomb group protein ASXL2
LOC583987,poly(U)-specific endoribonuclease-A
LOC100888513,uncharacterized LOC100888513
LOC584033,squalene monooxygenase
LOC757019,squalene monooxygenase
LOC100888271,uncharacterized LOC100888271
LOC105440317,uncharacterized LOC105440317
LOC763780,GDP-fucose protein O-fucosyltransferase 1
LOC582503,mediator of DNA damage checkpoint protein 1
LOC105440795,uncharacterized LOC105440795
LOC587950,protein EFR3 homolog B
LOC100890015,uncharacterized LOC100890015
LOC592642,dystrobrevin beta
LOC578747,syntenin-1
LOC100888495,uncharacterized LOC100888495
LOC586953,protein tilB homolog
LOC105437949,phosphatidylinositol N-acetylglucosaminyltransferase subunit Q-like
LOC593762,phosphatidylinositol N-acetylglucosaminyltransferase subunit Q
LOC586555,uncharacterized LOC586555
LOC754646,uncharacterized LOC754646
LOC105438736,angiopoietin-related protein 2-like
rps15a,ribosomal protein S15a
LOC753178,uncharacterized LOC753178
LOC100892218,polycomb group protein Pc
LOC581033,fibrillin-2
LOC100891483,uncharacterized LOC100891483
LOC580909,glutamic acid-rich protein
LOC580866,serine/arginine-rich splicing factor 2
LOC583008,probable ATP-dependent RNA helicase DDX58
LOC100891384,sorting nexin-14
LOC753222,uncharacterized LOC753222
LOC579811,serine/arginine-rich splicing factor 2
LOC578208,ubiquitin domain-containing protein UBFD1
LOC578285,probable ATP-dependent RNA helicase DDX58
LOC594541,PHD finger-like domain-containing protein 5A
LOC100892008,meiosis-specific with OB domain-containing protein
LOC105442193,uncharacterized LOC105442193
LOC576003,"tyrosine--tRNA ligase, mitochondrial"
LOC100892422,galanin receptor type 1
LOC100892203,uncharacterized LOC100892203
LOC100892123,matrix-remodeling-associated protein 7
LOC100892543,uncharacterized LOC100892543
LOC584469,sodium-independent sulfate anion transporter
LOC584417,phosphatidylinositol-glycan biosynthesis class X protein
LOC581699,ADP-ribosylation factor-binding protein GGA1
LOC100891620,uncharacterized LOC100891620
LOC586361,uncharacterized LOC586361
LOC576169,uncharacterized LOC576169
LOC576308,probable cytosolic oligopeptidase A
LOC583176,uncharacterized LOC583176
LOC583193,forkhead box protein E3
LOC100893370,somatostatin receptor type 4
LOC763396,uncharacterized LOC763396
LOC593787,dentin sialophosphoprotein
LOC100893057,calcium-activated chloride channel regulator 1
LOC100893142,uncharacterized LOC100893142
LOC579064,uncharacterized LOC579064
LOC585547,uncharacterized LOC585547
LOC578754,NFX1-type zinc finger-containing protein 1
LOC763602,uncharacterized LOC763602
LOC594373,histone H3-like centromeric protein CSE4
LOC586304,deoxynucleotidyltransferase terminal-interacting protein 2
LOC579744,histone H1.1
LOC579923,uncharacterized LOC579923
LOC105437507,uncharacterized protein K02A2.6-like
LOC105437720,uncharacterized LOC105437720
LOC577333,uncharacterized LOC577333
LOC100887891,D(1) dopamine receptor
LOC100888030,melatonin receptor type 1B-A
LOC589079,melatonin receptor type 1B-B-like
LOC588013,"alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3-N-acetyl-galactosaminide alpha-2,6-sialyltransferase"
LOC100890413,sodium/glucose cotransporter 1
LOC581205,ubiquitin carboxyl-terminal hydrolase 22
LOC578181,"beta-1,3-N-acetylglucosaminyltransferase radical fringe"
LOC585458,"39S ribosomal protein L12, mitochondrial"
LOC576405,DNA-dependent protein kinase catalytic subunit
LOC105445134,leucine-rich repeat-containing protein 14B-like
LOC753411,transmembrane protein 130
LOC589839,CMT1A duplicated region transcript 1 protein
LOC586799,DNA-dependent protein kinase catalytic subunit
LOC105437727,uncharacterized LOC105437727
LOC578543,uncharacterized LOC578543
LOC100894073,caspase recruitment domain-containing protein 11
LOC100890333,heparan sulfate glucosamine 3-O-sulfotransferase 3B1
LOC100890923,heparan sulfate glucosamine 3-O-sulfotransferase 4
LOC100891068,uncharacterized LOC100891068
LOC764326,"alpha-2,8-sialyltransferase 8B"
LOC594516,adhesion G-protein coupled receptor G2-like
LOC105442568,uncharacterized LOC105442568
LOC100891500,"alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3-N-acetyl-galactosaminide alpha-2,6-sialyltransferase"
LOC581951,urease accessory protein F
LOC100893160,uncharacterized LOC100893160
LOC105442563,uncharacterized LOC105442563
LOC100891360,uncharacterized LOC100891360
LOC575192,phosphoribosyl pyrophosphate synthase-associated protein 2
LOC575475,cholesterol 24-hydroxylase
LOC100889152,protein-lysine N-methyltransferase EEF2KMT
LOC100889221,acyl carrier protein
LOC583066,ras-related C3 botulinum toxin substrate 1
LOC105446273,RNA polymerase-associated protein LEO1-like
LOC105446274,uncharacterized LOC105446274
LOC100893376,CASP-like protein 4U1
LOC105446278,uncharacterized LOC105446278
LOC105444723,uncharacterized LOC105444723
LOC105441623,uncharacterized LOC105441623
LOC100893656,uncharacterized LOC100893656
LOC583108,uncharacterized LOC583108
LOC576198,Rho GDP dissociation inhibitor (GDI)
LOC579059,cytochrome P450 3A6
LOC100893764,uncharacterized LOC100893764
LOC583182,cytosolic Fe-S cluster assembly factor narfl
LOC577722,myocardin-related transcription factor A
LOC100887913,transcription initiation factor TFIID subunit 12b
LOC577922,ubiquitin-conjugating enzyme E2 S
LOC575348,uncharacterized LOC575348
LOC753615,uncharacterized LOC753615
LOC753625,uncharacterized LOC753625
LOC100894108,decapping and exoribonuclease protein
LOC591223,uncharacterized LOC591223
LOC574554,casein kinase I
LOC580881,meteorin-like protein
LOC105445999,vicilin-like seed storage protein At2g18540
LOC100892257,transmembrane protein 184B
LOC100892059,transcription factor 20
LOC105445998,uncharacterized LOC105445998
LOC100891981,uncharacterized LOC100891981
LOC581088,"dynein beta chain, ciliary"
LOC574697,WW domain-binding protein 2
LOC100889086,nucleolar protein 12
LOC753247,protein enhancer of sevenless 2B
LOC100889821,uncharacterized LOC100889821
LOC105446069,WASH complex subunit 2-like
LOC579128,protein piccolo
LOC100889994,germ cell-specific gene 1 protein
LOC581495,trinucleotide repeat-containing gene 18 protein
LOC753827,Golgi apparatus membrane protein TVP23 homolog B
LOC591506,UPF0394 inner membrane protein YeeE
LOC105447037,sacsin-like
LOC105447039,sacsin-like
LOC105446577,uncharacterized LOC105446577
LOC590773,lysosomal alpha-glucosidase
LOC590798,alpha-L-fucosidase
LOC105442715,uncharacterized LOC105442715
LOC584437,lysosomal alpha-glucosidase
LOC584396,uncharacterized LOC584396
LOC753347,alpha-L-fucosidase
LOC584354,alpha-L-fucosidase
LOC105443560,uncharacterized LOC105443560
LOC581222,glutamate-rich WD repeat-containing protein 1
LOC762356,uncharacterized LOC762356
LOC100892296,voltage-dependent calcium channel gamma-5 subunit
LOC581455,actin-related protein 2/3 complex subunit 1A-A
LOC581666,abl interactor 2
LOC105443558,uncharacterized LOC105443558
LOC105443557,hyphal wall protein 1-like
LOC105445065,uncharacterized LOC105445065
LOC764987,uncharacterized LOC764987
LOC579348,rab11 family-interacting protein 3
LOC578619,lethal(2) giant larvae protein homolog 2
LOC590420,neuronal-specific septin-3
LOC105446597,uncharacterized LOC105446597
LOC585909,actin-related protein 2/3 complex subunit 1A
LOC585348,guanine nucleotide-binding protein G(o) subunit alpha
LOC753715,synaptogyrin-3
LOC577336,probable serine/threonine-protein kinase DDB_G0278665
LOC100893609,neuromedin-B receptor
LOC100893706,uncharacterized LOC100893706
LOC763638,metallophosphoesterase 1 homolog
LOC100887840,uncharacterized LOC100887840
LOC592157,alpha-L-fucosidase
LOC592142,alpha-L-fucosidase
LOC100892804,uncharacterized LOC100892804
LOC579227,brain protein I3
LOC590908,TRIO and F-actin-binding protein
LOC105446534,uncharacterized LOC105446534
LOC583713,uncharacterized LOC583713
LOC587145,protein phosphatase 1 regulatory subunit 7
LOC100887969,transmembrane protein 220
LOC100890455,cleavage and polyadenylation specificity factor subunit 6
LOC580307,eukaryotic peptide chain release factor GTP-binding subunit ERF3A
LOC100893386,centromere protein X
LOC100891988,adhesion G-protein coupled receptor G6
LOC575902,cytohesin-1
LOC590169,sodium/calcium exchanger 3
LOC100892983,uncharacterized LOC100892983
LOC575770,pantetheinase
LOC575570,E3 ubiquitin-protein ligase MGRN1
LOC580569,UBA-like domain-containing protein 1
LOC100892611,unconventional myosin-X
LOC100892534,uncharacterized LOC100892534
LOC592605,fibrillin-2
LOC105438416,fibrillin-2
LOC105438423,fibropellin-3-like
LOC105439785,uncharacterized LOC105439785
LOC764941,uncharacterized LOC764941
LOC105445253,adhesion G-protein coupled receptor G2-like
LOC589927,uncharacterized LOC589927
LOC575916,uncharacterized LOC575916
LOC100893510,uncharacterized LOC100893510
LOC100893368,uncharacterized LOC100893368
LOC580472,ras-related protein Rab-40B
LOC580529,DAP3-binding cell death enhancer 1
LOC589864,coiled-coil domain-containing protein 137
LOC100891254,"acyl-coenzyme A synthetase ACSM3, mitochondrial"
LOC752623,"acyl-coenzyme A synthetase ACSM3, mitochondrial-like"
LOC100891330,"acyl-coenzyme A synthetase ACSM3, mitochondrial"
LOC100891174,uncharacterized LOC100891174
LOC105440048,phospholipase A2 inhibitor-like
LOC100889111,nephrocystin-3
LOC577464,actin-85C
LOC587038,5-hydroxytryptamine receptor 1B-like
LOC583667,mpv17-like protein
LOC583642,major facilitator superfamily domain-containing protein 6-like protein B
LOC105440500,uncharacterized LOC105440500
LOC583438,membrane progestin receptor gamma-A
LOC577003,uncharacterized LOC577003
LOC577063,apolipoprotein D
LOC592077,"enoyl-CoA delta isomerase 1, mitochondrial"
LOC100892875,"alpha-(1,3)-fucosyltransferase 6"
LOC576125,protein sidekick-2
LOC105445308,deleted in malignant brain tumors 1 protein-like
LOC584770,integrator complex subunit 1
LOC580116,ADP-ribosylation factor-like protein 4C
LOC754418,leucine-rich repeat-containing protein 45
LOC100891118,mitochondrial dynamics protein MID49
LOC757176,inactive rhomboid protein 1
LOC100890525,transient receptor potential cation channel subfamily A member 1
LOC575163,transient receptor potential cation channel subfamily A member 1
LOC100890885,transient receptor potential cation channel subfamily A member 1
LOC100890383,uncharacterized LOC100890383
LOC105446728,uncharacterized LOC105446728
LOC105444792,G-protein coupled receptor moody-like
LOC590002,nuclear pore complex protein Nup85
LOC105441205,NXPE family member 3-like
LOC575114,FAD-dependent oxidoreductase domain-containing protein 2
LOC100892106,uncharacterized LOC100892106
LOC589010,kelch-like protein 8
LOC575978,kelch-like protein 8
LOC753699,fibropellin-1
LOC576733,speract receptor
LOC100889791,autocrine proliferation repressor protein A
LOC576509,netrin-1
LOC105440774,uncharacterized LOC105440774
LOC578560,monocyte to macrophage differentiation factor 2
LOC100893707,myosin phosphatase Rho-interacting protein
LOC100891729,uncharacterized LOC100891729
LOC100888086,uncharacterized LOC100888086
LOC578206,neurotrypsin
LOC100889935,calcium-binding protein P
LOC580674,myosin-16
LOC763574,uncharacterized LOC763574
LOC105447026,meiosis inhibitor protein 1
LOC100889844,uncharacterized LOC100889844
LOC592564,rho GTPase-activating protein 17
LOC583386,uncharacterized LOC583386
LOC100889101,heparan sulfate glucosamine 3-O-sulfotransferase 1
LOC579029,"N-acetyllactosaminide beta-1,6-N-acetylglucosaminyl-transferase"
LOC105444481,uncharacterized LOC105444481
LOC579654,probable low-specificity L-threonine aldolase 2
LOC105442128,uncharacterized LOC105442128
LOC105442771,uncharacterized LOC105442771
LOC105436636,uncharacterized LOC105436636
LOC100890266,SNF1-related protein kinase catalytic subunit alpha KIN11-like
LOC590469,hexosaminidase D-like
LOC581182,intraflagellar transport protein 27 homolog
LOC105442133,trinucleotide repeat-containing gene 6C protein-like
LOC105442135,serine/threonine-protein kinase/endoribonuclease IRE1
LOC100890020,uncharacterized LOC100890020
LOC585224,"NADPH:adrenodoxin oxidoreductase, mitochondrial"
LOC753903,mapk-regulated corepressor-interacting protein 1
LOC105445300,diphthine methyltransferase
LOC105437671,uncharacterized LOC105437671
LOC591753,formin-like protein 3
LOC100888337,uncharacterized LOC100888337
LOC105442140,nucleolar and coiled-body phosphoprotein 1-like
LOC752765,uncharacterized LOC752765
LOC591319,L-xylulose reductase-like
LOC592787,tRNA-dihydrouridine(16/17) synthase [NAD(P)(+)]-like
LOC589194,tether containing UBX domain for GLUT4
LOC586486,meiosis regulator and mRNA stability factor 1
LOC105437214,nuclear distribution protein nudE-like 1
LOC100889083,ubiquitin carboxyl-terminal hydrolase 36
LOC105441227,VPS35 endosomal protein sorting factor-like
LOC100893774,uncharacterized LOC100893774
LOC105442735,uncharacterized LOC105442735
LOC585336,protein flightless-1 homolog
LOC587377,chitobiosyldiphosphodolichol beta-mannosyltransferase
LOC100887911,caspase recruitment domain-containing protein 11
LOC105446421,ligand of Numb protein X 2-like
LOC589115,development-specific protein LVN1.2
LOC752426,uncharacterized LOC752426
LOC589475,28 kDa heat- and acid-stable phosphoprotein
LOC105441259,zinc finger protein 791
LOC100888457,IQ domain-containing protein E
LOC753857,"28S ribosomal protein S34, mitochondrial"
LOC762525,protein kinase C
LOC575521,alpha-2 adrenergic receptor
LOC100887873,transmembrane protein 179B
LOC762375,uncharacterized LOC762375
LOC588372,ras-related protein Rab-37
LOC105445226,uncharacterized LOC105445226
LOC578237,arf-GAP with dual PH domain-containing protein 1
LOC100891061,"transmembrane protein 70, mitochondrial"
LOC756824,solute carrier organic anion transporter family member 4A1-like
LOC576677,BTB/POZ domain-containing protein KCTD5
LOC576611,axin-1
LOC580005,sphingosine kinase 2
LOC578787,sodium-dependent multivitamin transporter
LOC578725,"N-acetyllactosaminide beta-1,6-N-acetylglucosaminyl-transferase-like"
LOC578655,cytochrome P450 1A1
LOC578598,cytochrome P450 1A1
LOC100888873,uncharacterized LOC100888873
LOC100888559,TOM1-like protein 2
LOC581930,programmed cell death protein 6
LOC105442056,uncharacterized LOC105442056
LOC582032,FGFR1 oncogene partner
LOC100889085,probable flavin-containing monoamine oxidase A
LOC578511,SEC14-like protein 1
LOC580820,transcription initiation factor TFIID subunit 3
LOC763114,heparan sulfate glucosamine 3-O-sulfotransferase 1-like
LOC100887945,chromobox protein homolog 8
LOC105437737,uncharacterized LOC105437737
LOC100888019,polycomb group protein Pc
LOC105439836,uncharacterized LOC105439836
LOC105443689,uncharacterized LOC105443689
LOC575758,3-oxoacyl-[acyl-carrier-protein] reductase FabG
FSCN1,fascin
LOC585245,probable thioredoxin-2
LOC100889509,40S ribosomal protein S2
LOC100890838,uncharacterized LOC100890838
LOC105439964,uncharacterized LOC105439964
LOC579144,polycystic kidney disease protein 1-like 2
LOC105439962,uncharacterized LOC105439962
LOC762651,UPF0764 protein C16orf89 homolog
LOC576762,uncharacterized LOC576762
LOC587305,coiled-coil domain-containing protein 57
LOC762829,"peptidyl-tRNA hydrolase ICT1, mitochondrial"
LOC590254,luc7-like protein 3
LOC582684,coiled-coil domain-containing protein 33
LOC105445861,"ATP synthase subunit f, mitochondrial-like"
LOC753839,AP-4 complex accessory subunit tepsin
LOC579342,3-mercaptopyruvate sulfurtransferase
LOC582748,cilia- and flagella-associated protein 52
LOC582814,uncharacterized LOC582814
LOC582843,nose resistant to fluoxetine protein 6
LOC100889592,nose resistant to fluoxetine protein 6
LOC577270,probable ATP-dependent RNA helicase DHX40
LOC105438291,E3 ubiquitin-protein ligase PDZRN3
LOC587752,"7,8-dihydro-8-oxoguanine triphosphatase"
LOC588836,LYR motif-containing protein 1
LOC764474,tubulin-specific chaperone D
LOC105442653,uncharacterized LOC105442653
LOC105445243,uncharacterized LOC105445243
LOC753330,glycerophosphodiester phosphodiesterase 1-like
LOC105440541,uncharacterized LOC105440541
LOC105440050,uncharacterized LOC105440050
LOC589850,"dynein heavy chain 1, axonemal"
LOC105436711,leucine-rich repeat protein SHOC-2-like
LOC100888626,protein FAM234B
LOC584158,ATP-sensitive inward rectifier potassium channel 12-like
LOC587280,DNA-(apurinic or apyrimidinic site) lyase
LOC587261,coiled-coil domain-containing protein 166
LOC100890283,uncharacterized LOC100890283
LOC100890197,sn1-specific diacylglycerol lipase beta
LOC577532,peptidase M20 domain-containing protein 2
LOC756384,peptidase M20 domain-containing protein 2
LOC584225,peptidase M20 domain-containing protein 2
LOC105440128,uncharacterized LOC105440128
LOC100893704,uncharacterized LOC100893704
LOC581439,unconventional myosin-XV
LOC100890824,RNA binding protein fox-1 homolog 3
LOC578116,uncharacterized LOC578116
LOC594473,uncharacterized LOC594473
LOC594475,small RNA degrading nuclease 5
LOC588335,"transcription elongation factor, mitochondrial"
LOC754565,"indoleamine 2,3-dioxygenase 2"
LOC587112,aqualysin-1
LOC577139,aqualysin-1
LOC589522,tetratricopeptide repeat protein 30A
LOC100891507,uncharacterized LOC100891507
LOC105441669,uncharacterized LOC105441669
LOC580629,cytochrome c oxidase subunit 6B1
LOC100888117,uncharacterized LOC100888117
LOC100888046,uncharacterized LOC100888046
LOC586530,histone H3.3
LOC105442214,uncharacterized LOC105442214
LOC105441667,enteropeptidase-like
LOC105445353,uncharacterized LOC105445353
LOC585530,enteropeptidase-like
LOC100889984,uncharacterized LOC100889984
LOC105447348,uncharacterized LOC105447348
LOC580900,protein enhancer of sevenless 2B
LOC594146,ubiquitin carboxyl-terminal hydrolase 31
LOC755388,uncharacterized protein C16orf96 homolog
